label,pattern
bad,skull
closed,cerrada
closed,closed
closed,clsd
closed,cv
closed,imp
closed,imperf
closed,imperforated
closed,non perf
closed,non perforated
closed,non-perf
closed,non-perforated
closed,unperforate
closed,vc
open,abrir
open,open
open,ov
open,perf
open,perforate
open,perforated
open,vo
plugged,plug
plugged,plugged
plugged,sealed
swollen,swollen
vagina,vag
vagina,vagina
vagina,vulva
partially,part
partially,pt
partially,slightly
partially,slight
partially,barely
